prompt,strategy,classifier,metric,synthetic_ratio,performance,regression_slope,regression_r_squared,regression_p_value,total_change,absolute_degradation,relative_degradation,p_value
original,within_group,svm,recall,70,0.3614535666218035,,,,,0.09777927321668911,0.21291873040063305,1.4356106396997746e-42
original,within_group,svm,recall,80,0.3465679676985195,,,,,0.11266487213997312,0.24533278626066066,4.167360352865522e-47
original,within_group,svm,recall,90,0.33212651413189775,,,,,0.12710632570659486,0.27677969578851724,1.5738087095825563e-47
original,within_group,svm,recall,100,0.31359353970390313,,,,,0.14563930013458948,0.31713607455818993,6.279647560686655e-52
original,within_group,svm,auc_roc,sensitivity,0.7629342956875205,-0.0004093442783067253,0.9908382784379542,1.751098647932183e-10,-0.038674588266218723,,,
original,within_group,svm,auc_roc,10,0.76084108979054,,,,,0.0020932058969804768,0.0027436253800783438,0.051805165932285575
original,within_group,svm,auc_roc,20,0.7587721913171555,,,,,0.004162104370365016,0.005455390318525822,0.00306960176177171
original,within_group,svm,auc_roc,30,0.7511098662538209,,,,,0.011824429433699546,0.015498620917341154,5.883115323343416e-12
original,within_group,svm,auc_roc,40,0.7489833561473306,,,,,0.013950939540189888,0.01828589908599922,2.950818950270877e-14
original,within_group,svm,auc_roc,50,0.7420341702759479,,,,,0.0209001254115726,0.027394397564391035,2.3741926991563548e-18
original,within_group,svm,auc_roc,60,0.7400406032797813,,,,,0.022893692407739197,0.030007423361547117,7.603770572814155e-19
original,within_group,svm,auc_roc,70,0.7361362759465192,,,,,0.026798019741001267,0.03512493787797565,3.59174384475378e-20
original,within_group,svm,auc_roc,80,0.7303527404270274,,,,,0.03258155526049311,0.04270558479892708,2.066319339964296e-31
original,within_group,svm,auc_roc,90,0.7276517201270982,,,,,0.03528257556042225,0.046245890058759585,4.608373379349417e-33
original,within_group,svm,auc_roc,100,0.7242597074213017,,,,,0.038674588266218723,0.050691899007328026,4.974718879145667e-39
original,within_group,random_forest,f1_score,sensitivity,0.7931252310860714,-0.00013314583219557242,0.7231076522901522,0.0009107917824177458,-0.01633722289551487,,,
original,within_group,random_forest,f1_score,10,0.7853223336279309,,,,,0.007802897458140445,0.00983816571748133,0.0007414783274995174
original,within_group,random_forest,f1_score,20,0.780009574898432,,,,,0.013115656187639324,0.01653667753033063,7.841085524948992e-07
original,within_group,random_forest,f1_score,30,0.782240589584041,,,,,0.01088464150203039,0.013723736271919421,3.04575948930307e-05
original,within_group,random_forest,f1_score,40,0.7792361006908053,,,,,0.01388913039526607,0.01751190083342437,1.3186501807890746e-06
original,within_group,random_forest,f1_score,50,0.7796676787886523,,,,,0.013457552297419073,0.016967752090033605,7.89009551267808e-07
original,within_group,random_forest,f1_score,60,0.7779176697059278,,,,,0.015207561380143564,0.019174224679902048,2.0744244141171284e-08
original,within_group,random_forest,f1_score,70,0.7780543040569537,,,,,0.015070927029117609,0.01900195131666677,2.87631841604095e-09
original,within_group,random_forest,f1_score,80,0.7762352185362056,,,,,0.016890012549865774,0.021295517892851955,2.6923446379495906e-08
original,within_group,random_forest,f1_score,90,0.7743822761749749,,,,,0.018742954911096454,0.023631772356341084,2.136196164115156e-11
original,within_group,random_forest,f1_score,100,0.7767880081905565,,,,,0.01633722289551487,0.020598541384370516,4.826440864267325e-11
original,within_group,random_forest,accuracy,sensitivity,0.9480538358008073,-3.083690199437126e-05,0.5448394013889112,0.009494919294516868,-0.003989232839838208,,,
original,within_group,random_forest,accuracy,10,0.9456056527590849,,,,,0.0024481830417223405,0.0025823249158149295,0.0010716801979221955
original,within_group,random_forest,accuracy,20,0.943985195154778,,,,,0.004068640646029298,0.004291571314188689,2.337297143780233e-06
original,within_group,random_forest,accuracy,30,0.9447321668909825,,,,,0.003321668909824771,0.003503671188692576,8.63733186026915e-05
original,within_group,random_forest,accuracy,40,0.9438627187079409,,,,,0.004191117092866348,0.0044207585419726424,4.11435839198374e-06
original,within_group,random_forest,accuracy,50,0.944134589502019,,,,,0.003919246298788259,0.0041339912890893254,5.636117843263164e-06
original,within_group,random_forest,accuracy,60,0.9437442799461639,,,,,0.004309555854643321,0.004545686850159835,3.8011433191698227e-07
original,within_group,random_forest,accuracy,70,0.9438802153432032,,,,,0.004173620457604055,0.004402303223717942,1.337409015608326e-07
original,within_group,random_forest,accuracy,80,0.943378196500673,,,,,0.00467563930013426,0.004931828893645913,6.992982161962101e-07
original,within_group,random_forest,accuracy,90,0.9430228802153432,,,,,0.00503095558546407,0.00530661381820632,4.580661098319573e-09
original,within_group,random_forest,accuracy,100,0.9440646029609691,,,,,0.003989232839838208,0.004207812562108945,6.30683485919333e-08
original,within_group,random_forest,precision,sensitivity,0.6678224988933938,-0.00011476427186555726,0.4500150683756787,0.023853158296265553,-0.015500526545125681,,,
original,within_group,random_forest,precision,10,0.6570777746571238,,,,,0.010744724236270042,0.0160891917449239,0.001364360783670288
original,within_group,random_forest,precision,20,0.6498410671440605,,,,,0.01798143174933331,0.026925465642635874,3.3081145390836784e-06
original,within_group,random_forest,precision,30,0.654247926495528,,,,,0.013574572397865858,0.020326617357695222,0.0005786921886214311
original,within_group,random_forest,precision,40,0.6499750891065602,,,,,0.017847409786833635,0.02672478063618318,5.2750385034662514e-05
original,within_group,random_forest,precision,50,0.6514198503484099,,,,,0.016402648544983967,0.02456138954911485,4.5066083098590195e-05
