prompt,strategy,classifier,metric,synthetic_ratio,performance,regression_slope,regression_r_squared,regression_p_value,total_change,absolute_degradation,relative_degradation,p_value
strong,within_group,random_forest,accuracy,50,0.9449865410497981,,,,,0.0030672947510091975,0.003235359254064194,0.0005913594698190395
strong,within_group,random_forest,accuracy,60,0.9454764468371468,,,,,0.002577388963660443,0.002718610342927794,0.0014964458631132808
strong,within_group,random_forest,accuracy,70,0.9461641991924631,,,,,0.0018896366083441807,0.0019931743715250433,0.01454470272002081
strong,within_group,random_forest,accuracy,80,0.9459488559892328,,,,,0.0021049798115744256,0.002220316750046562,0.005811126507534253
strong,within_group,random_forest,accuracy,90,0.9473230148048453,,,,,0.0007308209959620005,0.0007708644471067264,0.38872721801152094
strong,within_group,random_forest,accuracy,100,0.9487967698519516,,,,,-0.0007429340511443394,-0.0007836412058992345,0.3137058928889022
strong,within_group,random_forest,precision,sensitivity,0.6678224988933938,0.0001448839806128937,0.2882817238429962,0.08855977390782503,0.00954102110686983,,,
strong,within_group,random_forest,precision,10,0.6567647234010471,,,,,0.011057775492346766,0.016557955909945986,0.0013705644940996311
strong,within_group,random_forest,precision,20,0.6492932176245803,,,,,0.01852928126881359,0.027745817637946136,3.6521758202561444e-06
strong,within_group,random_forest,precision,30,0.6488770904395572,,,,,0.018945408453836632,0.02836892809875358,2.120396577554387e-06
strong,within_group,random_forest,precision,40,0.6500439518341617,,,,,0.017778547059232097,0.026621665320787778,5.3050563739507016e-05
strong,within_group,random_forest,precision,50,0.6548109264272646,,,,,0.013011572466129273,0.019483579076311326,0.0014810071990133656
strong,within_group,random_forest,precision,60,0.6573722430275442,,,,,0.010450255865849689,0.015648253664957593,0.007352296871688853
strong,within_group,random_forest,precision,70,0.6613786794418836,,,,,0.006443819451510291,0.009649000239117331,0.08622875565372931
strong,within_group,random_forest,precision,80,0.6612754642601977,,,,,0.006547034633196169,0.009803555052495002,0.056350794566432806
strong,within_group,random_forest,precision,90,0.6676119894097837,,,,,0.00021050948361012178,0.00031521771722118323,0.9588103443064205
strong,within_group,random_forest,precision,100,0.6773635200002637,,,,,-0.00954102110686983,-0.01428676201038397,0.006005010019595296
strong,within_group,random_forest,recall,sensitivity,0.981763122476447,-0.00024019331946653887,0.9029550974874627,7.450102480475592e-06,-0.02562584118438782,,,
strong,within_group,random_forest,recall,10,0.9806325706594886,,,,,0.001130551816958425,0.0011515525395847687,0.1302624664182371
strong,within_group,random_forest,recall,20,0.9803499327052491,,,,,0.0014131897711979757,0.0014394406744809045,0.22845498028705352
strong,within_group,random_forest,recall,30,0.9794481830417229,,,,,0.0023149394347241614,0.002357940914387623,0.055918103005943944
strong,within_group,random_forest,recall,40,0.9778869448183042,,,,,0.003876177658142854,0.003948180135718884,0.003061697505743616
strong,within_group,random_forest,recall,50,0.9761911170928669,,,,,0.005572005383580159,0.005675508945095698,0.0001559144331867709
strong,within_group,random_forest,recall,60,0.973364737550471,,,,,0.008398384925975999,0.008554390294057393,5.548428560830997e-06
strong,within_group,random_forest,recall,70,0.9701345895020188,,,,,0.01162853297442823,0.011844540407156313,6.246376024027162e-10
strong,within_group,random_forest,recall,80,0.966016150740242,,,,,0.015746971736204984,0.0160394818013576,1.5233286376855269e-13
strong,within_group,random_forest,recall,90,0.9631493943472408,,,,,0.018613728129206253,0.018959490026732802,6.758605366940722e-25
strong,within_group,random_forest,recall,100,0.9561372812920592,,,,,0.02562584118438782,0.02610185756391822,7.868952321107453e-27
strong,within_group,random_forest,auc_roc,sensitivity,0.9929381097611908,-3.7500698728416655e-05,0.9759377490703166,1.3586656415887444e-08,-0.0038354646860052632,,,
