prompt,strategy,classifier,metric,synthetic_ratio,performance,regression_slope,regression_r_squared,regression_p_value,total_change,absolute_degradation,relative_degradation,p_value
strong,cross_group,svm,auc_roc,sensitivity,0.7629342956875205,-0.00040050724526704,0.8418164800225559,6.905920945885622e-05,-0.037418523234954426,,,
strong,cross_group,svm,auc_roc,10,0.7677428352273884,,,,,-0.004808539539867929,-0.006302691551616118,9.57420658071032e-05
strong,cross_group,svm,auc_roc,20,0.7679712589925088,,,,,-0.005036963304988373,-0.00660209317297671,0.0012008830073042972
strong,cross_group,svm,auc_roc,30,0.7663809543073974,,,,,-0.003446658619876919,-0.004517634925260442,0.06517293339473926
strong,cross_group,svm,auc_roc,40,0.7639080246701129,,,,,-0.0009737289825924034,-0.0012762946797599715,0.6367141911616244
strong,cross_group,svm,auc_roc,50,0.7582668054224654,,,,,0.004667490265055085,0.006117814196370558,0.0589208825949591
strong,cross_group,svm,auc_roc,60,0.7567278387727658,,,,,0.006206456914754632,0.008134982199432607,0.014593238328397618
strong,cross_group,svm,auc_roc,70,0.748031072523554,,,,,0.014903223163966417,0.01953408471503609,9.800998693698199e-07
strong,cross_group,svm,auc_roc,80,0.7405184372723759,,,,,0.022415858415144596,0.029381112556939756,1.791267019764399e-13
strong,cross_group,svm,auc_roc,90,0.7359361004790036,,,,,0.026998195208516873,0.03538731364040644,1.3128377231194697e-16
strong,cross_group,svm,auc_roc,100,0.725515772452566,,,,,0.037418523234954426,0.04904553832022273,1.2648500204198443e-25
strong,cross_group,random_forest,f1_score,sensitivity,0.7931252310860714,0.00011023463873379562,0.23845209859540317,0.12751817080492006,0.009152954617741349,,,
strong,cross_group,random_forest,f1_score,10,0.787109994627877,,,,,0.006015236458194351,0.007584220274971389,0.023753759348674276
strong,cross_group,random_forest,f1_score,20,0.7809993445189258,,,,,0.012125886567145527,0.015288741414191127,1.9725280297845988e-05
strong,cross_group,random_forest,f1_score,30,0.7781532362642429,,,,,0.014971994821828427,0.01887721413341803,1.9615875746268724e-07
strong,cross_group,random_forest,f1_score,40,0.779955021988694,,,,,0.013170209097377317,0.016605459744790368,6.225096423203566e-05
strong,cross_group,random_forest,f1_score,50,0.7786403131536076,,,,,0.014484917932463759,0.018263090574774352,9.047297408619668e-05
strong,cross_group,random_forest,f1_score,60,0.7864371214650565,,,,,0.006688109621014848,0.008432602266172318,0.06892725048353156
strong,cross_group,random_forest,f1_score,70,0.7855943479411513,,,,,0.007530883144920009,0.00949520056827286,0.06979601595949146
strong,cross_group,random_forest,f1_score,80,0.7911753125864078,,,,,0.0019499184996635277,0.002458525366786521,0.6367141911616244
strong,cross_group,random_forest,f1_score,90,0.7930102702493378,,,,,0.0001149608367335686,0.00014494663922889732,0.9853830772089623
strong,cross_group,random_forest,f1_score,100,0.8022781857038127,,,,,-0.009152954617741349,-0.011540364949943264,0.05831649640362298
strong,cross_group,random_forest,accuracy,sensitivity,0.9480538358008073,5.170316897100488e-05,0.3682369480987253,0.0477448500025768,0.004722745625841518,,,
strong,cross_group,random_forest,accuracy,10,0.9462018842530281,,,,,0.0018519515477791737,0.001953424455284079,0.029365903370684954
strong,cross_group,random_forest,accuracy,20,0.9443580080753701,,,,,0.003695827725437195,0.003898331071373582,5.543786386547765e-05
strong,cross_group,random_forest,accuracy,30,0.943436069986541,,,,,0.004617765814266317,0.004870784379418451,7.462532782111956e-07
strong,cross_group,random_forest,accuracy,40,0.9441870794078062,,,,,0.0038667563930010473,0.004078625334324875,0.0002506219463172246
strong,cross_group,random_forest,accuracy,50,0.9438909825033649,,,,,0.00416285329744237,0.004390946104791685,0.00048768131120852006
strong,cross_group,random_forest,accuracy,60,0.9465195154777927,,,,,0.001534320323014593,0.001618389446964871,0.20530065095162633
strong,cross_group,random_forest,accuracy,70,0.9463728129205922,,,,,0.0016810228802150995,0.0017731301923325524,0.21471718607922957
strong,cross_group,random_forest,accuracy,80,0.9483970390309557,,,,,-0.00034320323014847,-0.0003620081657689526,0.800442829773769
strong,cross_group,random_forest,accuracy,90,0.9494360699865411,,,,,-0.0013822341857337994,-0.0014579701421346461,0.33138971183058535
strong,cross_group,random_forest,accuracy,100,0.9527765814266488,,,,,-0.004722745625841518,-0.004981516288948173,0.002468311546289472
strong,cross_group,random_forest,precision,sensitivity,0.6678224988933938,0.00028497119538797806,0.40103408392740936,0.036470207335396396,0.029080631502539922,,,
strong,cross_group,random_forest,precision,10,0.6595920376412628,,,,,0.008230461252131005,0.012324324600876997,0.0355270576381909
strong,cross_group,random_forest,precision,20,0.6502985054727884,,,,,0.0175239934206054,0.026240495715019026,2.4777255769737963e-05
strong,cross_group,random_forest,precision,30,0.6465370867414407,,,,,0.02128541215195312,0.031872858712043727,5.226642450549193e-07
strong,cross_group,random_forest,precision,40,0.6497172131591836,,,,,0.01810528573421022,0.027110925079959623,0.00014784332788839698
strong,cross_group,random_forest,precision,50,0.6489681321201537,,,,,0.01885436677324015,0.028232601933122232,0.0005634008185233983
strong,cross_group,random_forest,precision,60,0.6609026976882663,,,,,0.006919801205127585,0.010361737163084422,0.20530065095162633
strong,cross_group,random_forest,precision,70,0.6613475908666535,,,,,0.006474908026740334,0.009695552392244185,0.29941943218954953
strong,cross_group,random_forest,precision,80,0.6705035011018794,,,,,-0.00268100220848555,-0.004014543105283317,0.6620224235118145
strong,cross_group,random_forest,precision,90,0.6762529570780866,,,,,-0.00843045818469279,-0.012623800783385356,0.20348371420354272
strong,cross_group,random_forest,precision,100,0.6969031303959338,,,,,-0.029080631502539922,-0.04354545040145785,0.0001318285414037605
strong,cross_group,random_forest,recall,sensitivity,0.981763122476447,-0.00027412210938455953,0.7847984088740133,0.0002837173930053713,-0.032301480484522416,,,
strong,cross_group,random_forest,recall,10,0.9811170928667563,,,,,0.0006460296096907348,0.0006580300226200779,0.46782791078975555
strong,cross_group,random_forest,recall,20,0.981736204576043,,,,,2.691790040398878e-05,2.7417917609381947e-05,0.981108641848578
strong,cross_group,random_forest,recall,30,0.981413189771198,,,,,0.0003499327052490786,0.0003564329289191382,0.7059290568173895
strong,cross_group,random_forest,recall,40,0.9794481830417228,,,,,0.0023149394347242724,0.002357940914387736,0.02754412270886756
strong,cross_group,random_forest,recall,50,0.9775235531628532,,,,,0.004239569313593816,0.004318322023442601,0.004280957686004522
strong,cross_group,random_forest,recall,60,0.9750336473755048,,,,,0.006729475100942239,0.00685447940228951,6.155953868226001e-06
strong,cross_group,random_forest,recall,70,0.9719515477792732,,,,,0.009811574697173864,0.009993830968538186,6.3649976458623345e-09
strong,cross_group,random_forest,recall,80,0.9687886944818304,,,,,0.012974427994616677,0.013215436287614216,6.9382678467773e-14
strong,cross_group,random_forest,recall,90,0.9616554508748318,,,,,0.020107671601615196,0.020481184454040836,1.96139641797946e-19
strong,cross_group,random_forest,recall,100,0.9494616419919246,,,,,0.032301480484522416,0.03290150113098931,4.617941005825157e-26
strong,cross_group,random_forest,auc_roc,sensitivity,0.9929381097611908,-3.450848154289361e-05,0.9477358939739718,4.5102058578687326e-07,-0.0037785303277225735,,,
strong,cross_group,random_forest,auc_roc,10,0.9926727448308231,,,,,0.00026536493036766196,0.00026725223632667724,0.010496232494681285
strong,cross_group,random_forest,auc_roc,20,0.9923473429592904,,,,,0.0005907668019003998,0.0005949684034612024,5.0792606586242465e-08
strong,cross_group,random_forest,auc_roc,30,0.9921431129000023,,,,,0.0007949968611884461,0.0008006509704614409,1.1590293380946379e-10
strong,cross_group,random_forest,auc_roc,40,0.9918302058935591,,,,,0.00110790386763171,0.0011157834075863694,4.90188643676801e-14
strong,cross_group,random_forest,auc_roc,50,0.9916933692077653,,,,,0.001244740553425494,0.0012535932916552712,6.165509161479302e-17
strong,cross_group,random_forest,auc_roc,60,0.9914763957144705,,,,,0.0014617140467202416,0.001472109925433112,1.2371154964176378e-15
strong,cross_group,random_forest,auc_roc,70,0.9909386223968444,,,,,0.0019994873643464084,0.0020137079488542348,6.669105897084872e-19
strong,cross_group,random_forest,auc_roc,80,0.9906258975400933,,,,,0.002312212221097454,0.0023286569408173473,5.1498328052017046e-24
strong,cross_group,random_forest,auc_roc,90,0.9898878571769295,,,,,0.0030502525842612815,0.0030719463320779284,4.249426903410931e-34
strong,cross_group,random_forest,auc_roc,100,0.9891595794334682,,,,,0.0037785303277225735,0.003805403670759841,9.550880261339345e-37
