strategy,synthetic_ratio,classifier,metric,baseline_mean,baseline_std,baseline_n,test_mean,test_std,test_n,absolute_change,relative_change_pct,t_statistic,t_pvalue,t_test_type,wilcoxon_statistic,wilcoxon_pvalue,cohens_d,ks_statistic,ks_pvalue,kl_divergence,js_divergence,is_significant_t,is_significant_wilcoxon,is_significant_ks,t_pvalue_corrected,is_significant_t_corrected,wilcoxon_pvalue_corrected,is_significant_wilcoxon_corrected,effect_size_category
cross_group,75,svm,f1_score,0.4674733281290659,0.03181994958207166,15,0.4155734088566405,0.06860405287857309,15,-0.05189991927242538,-11.102220415470676,2.499803003408255,0.02547635858804724,paired_ttest,13.5,0.025061844343883612,0.9705561651937809,0.5333333333333333,0.026248485664288602,0.46209811560301123,0.14384103622589084,True,True,True,0.0600931150456511,False,0.06616326906785273,False,Large
cross_group,75,svm,auc_roc,0.6690136316872428,0.07070804758317106,15,0.644065072016461,0.06212671103929191,15,-0.0249485596707818,-3.7291556538036286,2.593353041764684,0.021250409635505414,paired_ttest,18.0,0.01507568359375,0.3748516214452176,0.3333333333333333,0.3855465198257425,15.051253399037725,0.5829332752898359,True,True,False,0.05521759984028966,False,0.04522705078125,True,Small
cross_group,75,svm,auc_pr,0.5342569585032666,0.06430271117657357,15,0.49395482395846435,0.06697591450910635,15,-0.04030213454480225,-7.543586265625744,2.775705422479726,0.014874455023963225,paired_ttest,14.0,0.0067138671875,0.6138665971247338,0.4666666666666667,0.07546400948132746,1.2039727902798805,0.3420144880071857,True,True,False,0.0438265192670345,True,0.02735279224537037,True,Medium
cross_group,75,svm,balanced_accuracy,0.6527777777777779,0.01344785884099798,15,0.6324845679012346,0.02733283789454585,15,-0.02029320987654326,-3.1087470449172647,2.4339185940600174,0.028924409823636015,paired_ttest,16.0,0.03870456622196916,0.9421246918095358,0.5333333333333333,0.026248485664288602,0.3269430818183093,0.09446856849201621,True,True,True,0.06558387709027079,False,0.08631559139952617,False,Large
cross_group,75,random_forest,accuracy,0.9477777777777778,0.0151355209592863,15,0.938888888888889,0.014275376550598436,15,-0.008888888888888835,-0.9378663540445429,1.88235294117647,0.08073920042914667,paired_ttest,27.5,0.1160116657293787,0.604203929639485,0.4,0.18441617684449832,4.310905762517369,0.16672813352671573,False,False,False,0.14884880526043798,False,0.20582714887470416,False,Medium
cross_group,75,random_forest,precision,0.7232827891569638,0.10040881426511974,15,0.6682914548233163,0.08868128311562919,15,-0.054991334333647446,-7.603019891810734,2.066708139550745,0.05777648364945307,paired_ttest,33.0,0.1353759765625,0.5805261592539083,0.3333333333333333,0.3855465198257425,5.656615231336044,0.17523307429509918,False,False,False,0.11281798582437583,False,0.23147187702396374,False,Medium
cross_group,75,random_forest,recall,0.8236111111111112,0.08692650304261025,15,0.8250000000000003,0.06855582246352816,15,0.001388888888889106,0.16863406408097067,-0.0481284405544707,0.9622937322004288,paired_ttest,42.0,0.8065926357726065,-0.0177421415360302,0.2,0.9383310279844598,2.962528720578424,0.15703097764977067,False,False,False,0.9741010172581027,False,0.8671459220526,False,Negligible
cross_group,75,random_forest,f1_score,0.7616951622062048,0.05009326946968162,15,0.732092837065026,0.04283345272226872,15,-0.029602325141178776,-3.8863743148161003,1.6072922027973868,0.1303022220084417,paired_ttest,37.0,0.207763671875,0.6351757346613648,0.3333333333333333,0.3855465198257425,5.725553480343553,0.20606937949070017,False,False,False,0.2171703700140695,False,0.31595397105414746,False,Medium
cross_group,75,random_forest,auc_roc,0.9843991126543209,0.0035309075476498745,15,0.977073688271605,0.007958314671537098,15,-0.007325424382715884,-0.744151867728091,2.808676347441709,0.01394017678419586,paired_ttest,10.5,0.004923786053323561,1.189891123191163,0.7333333333333333,0.00035334499932696196,12.610043137593365,0.36469772208894835,True,True,True,0.04220420494297829,True,0.02288520278305317,True,Large
cross_group,75,random_forest,auc_pr,0.9041097316056221,0.017792254547163475,15,0.8698561700397786,0.02694147930623142,15,-0.03425356156584358,-3.7886509091116807,3.4140878616041923,0.0041937119081908265,paired_ttest,7.0,0.00115966796875,1.5003823335039035,0.7333333333333333,0.00035334499932696196,15.483678547066194,0.4693387029651266,True,True,True,0.018898154366011086,True,0.007834876575836813,True,Large
